tourney_id,tourney_name,tourney_date,round,surface,winner_name,loser_name,winner_name_norm,loser_name_norm,winner_elo_pre,loser_elo_pre,winner_elo_post,loser_elo_post,k_used,exp_winner,exp_loser
2018-580,Australian Open,2018-01-15,R128,Hard,Alexandr Dolgopolov,Andreas Haider Maurer,alexandr dolgopolov,andreas haider maurer,1611.5951327687278,1446.4553532064144,1620.5154512866407,1437.5350346885016,32.0,0.7212400463152215,0.27875995368477846
2018-580,Australian Open,2018-01-15,R128,Hard,Matthew Ebden,John Isner,matthew ebden,john isner,1428.1396783204757,1676.4281093029724,1453.9568454315886,1650.6109421918595,32.0,0.19321352777772305,0.806786472222277
2018-580,Australian Open,2018-01-15,R128,Hard,Pablo Carreno Busta,Jason Kubler,pablo carreno busta,jason kubler,1660.191531501431,1486.6152111134809,1668.8027816905383,1478.0039609243736,32.0,0.7308984315903937,0.2691015684096063
2018-580,Australian Open,2018-01-15,R128,Hard,Gilles Simon,Marius Copil,gilles simon,marius copil,1697.3423861180222,1457.3432396221303,1703.766731630284,1450.9188941098685,32.0,0.7992392027418133,0.20076079725818674
2018-580,Australian Open,2018-01-15,R128,Hard,Malek Jaziri,Salvatore Caruso,malek jaziri,salvatore caruso,1456.2060436419902,1500.0,1474.2122161533205,1481.9938274886697,32.0,0.43730710902093123,0.5626928909790687
2018-580,Australian Open,2018-01-15,R128,Hard,Gilles Muller,Federico Delbonis,gilles muller,federico delbonis,1607.0797233906856,1431.7939753373712,1615.6291804026514,1423.2445183254054,32.0,0.7328294683760659,0.2671705316239341
2018-580,Australian Open,2018-01-15,R128,Hard,Pablo Cuevas,Mikhail Youzhny,pablo cuevas,mikhail youzhny,1476.2169269380292,1607.8971362501163,1498.0064312326015,1586.107631955544,32.0,0.31907799079462007,0.6809220092053799
2018-580,Australian Open,2018-01-15,R128,Hard,Ryan Harrison,Dudi Sela,ryan harrison,dudi sela,1489.7082976090205,1515.8792780003419,1506.9112414769393,1498.676334132423,32.0,0.46240800412754274,0.5375919958724573
2018-580,Australian Open,2018-01-15,R128,Hard,Joao Sousa,Dustin Brown,joao sousa,dustin brown,1540.23811849504,1505.5991139344671,1554.6481977834242,1491.189034646083,32.0,0.5496850222379936,0.45031497776200635
2018-580,Australian Open,2018-01-15,R128,Hard,Marin Cilic,Vasek Pospisil,marin cilic,vasek pospisil,1865.793324004494,1478.1781507904425,1868.8965372481687,1475.0749375467678,32.0,0.903024586135168,0.096975413864832
2018-580,Australian Open,2018-01-15,R128,Hard,Grigor Dimitrov,Dennis Novak,grigor dimitrov,dennis novak,1741.352734928354,1500.0,1747.7371656027688,1493.6155693255853,32.0,0.800486541424539,0.199513458575461
2018-580,Australian Open,2018-01-15,R128,Hard,Mackenzie Mcdonald,Elias Ymer,mackenzie mcdonald,elias ymer,1484.0,1438.1934623729555,1497.9026690470823,1424.2907933258732,32.0,0.5655415922786807,0.4344584077213193
2018-580,Australian Open,2018-01-15,R128,Hard,Marcos Baghdatis,Yuki Bhambri,marcos baghdatis,yuki bhambri,1586.0807085101153,1495.1396251402382,1597.9858101138686,1483.2345235364849,32.0,0.6279655748827057,0.37203442511729434
2018-580,Australian Open,2018-01-15,R128,Hard,Andrey Rublev,David Ferrer,andrey rublev,david ferrer,1571.5312017916585,1800.0047151889378,1596.7594219680075,1774.7764950125888,32.0,0.21161811948909734,0.7883818805109026
2018-580,Australian Open,2018-01-15,R128,Hard,Nick Kyrgios,Rogerio Dutra Silva,nick kyrgios,rogerio dutra silva,1653.2954733082665,1473.9964261336843,1661.7009677149356,1465.5909317270152,32.0,0.7373282997915908,0.26267170020840924
2018-580,Australian Open,2018-01-15,R128,Hard,Viktor Troicki,Alex Bolt,viktor troicki,alex bolt,1635.570593032672,1481.4254932125846,1644.9037457018378,1472.0923405434187,32.0,0.7083389790885632,0.29166102091143675
2018-580,Australian Open,2018-01-15,R128,Hard,Denis Shapovalov,Stefanos Tsitsipas,denis shapovalov,stefanos tsitsipas,1537.4379026922397,1473.0608135016723,1550.506697510547,1459.9920186833651,32.0,0.5916001619279021,0.4083998380720979
2018-580,Australian Open,2018-01-15,R128,Hard,Jo-Wilfried Tsonga,Kevin King,jo-wilfried tsonga,kevin king,1832.7868094879473,1500.0,1836.8938383406614,1495.8929711472858,32.0,0.8716553483526815,0.12834465164731845
2018-580,Australian Open,2018-01-15,R128,Hard,Kyle Edmund,Kevin Anderson,kyle edmund,kevin anderson,1551.9652862032665,1789.9209418156638,1577.480328431684,1764.4058995872463,32.0,0.20265493036194995,0.7973450696380501
2018-580,Australian Open,2018-01-15,R128,Hard,Denis Istomin,Pierre Hugues Herbert,denis istomin,pierre hugues herbert,1571.064807422409,1495.3835989499503,1583.633656366076,1482.8147500062835,32.0,0.6072234705104124,0.39277652948958763
2018-580,Australian Open,2018-01-15,R128,Hard,Nikoloz Basilashvili,Gerald Melzer,nikoloz basilashvili,gerald melzer,1503.3603172430558,1465.4744713326156,1517.6224920620884,1451.212296513583,32.0,0.5543070369052278,0.44569296309477224
2018-580,Australian Open,2018-01-15,R128,Hard,Ruben Bemelmans,Lucas Pouille,ruben bemelmans,lucas pouille,1488.5186270474976,1602.377024614274,1509.5820245119853,1581.3136271497863,32.0,0.3417688292347609,0.6582311707652391
2018-580,Australian Open,2018-01-15,R128,Hard,Yoshihito Nishioka,Philipp Kohlschreiber,yoshihito nishioka,philipp kohlschreiber,1456.4891318735235,1646.1669651973298,1480.4486303329725,1622.2074667378808,32.0,0.25126567314222076,0.7487343268577793
2018-580,Australian Open,2018-01-15,R128,Hard,Andreas Seppi,Corentin Moutet,andreas seppi,corentin moutet,1673.9308695572684,1500.0,1682.529280171561,1491.4015893857074,32.0,0.7312996683033554,0.26870033169664465
2018-580,Australian Open,2018-01-15,R128,Hard,Ivo Karlovic,Laslo Djere,ivo karlovic,laslo djere,1548.8396797699286,1482.1725791918002,1561.806679509076,1469.2055794526527,32.0,0.5947812581516444,0.4052187418483556
2018-580,Australian Open,2018-01-15,R128,Hard,Yuichi Sugita,Jack Sock,yuichi sugita,jack sock,1468.965053005405,1586.8161119794233,1490.193298385901,1565.5878665989273,32.0,0.33661733185950293,0.6633826681404971
2018-580,Australian Open,2018-01-15,R128,Hard,Dominic Thiem,Guido Pella,dominic thiem,guido pella,1769.1861109180254,1486.931305828357,1774.451564691563,1481.6658520548194,32.0,0.8354545695769523,0.1645454304230477
2018-580,Australian Open,2018-01-15,R128,Hard,Denis Kudla,Steve Johnson,denis kudla,steve johnson,1461.692579609253,1603.964271190421,1483.9012240417453,1581.7556267579287,32.0,0.3059798614846129,0.694020138515387
2018-580,Australian Open,2018-01-15,R128,Hard,Jiri Vesely,Vaclav Safranek,jiri vesely,vaclav safranek,1548.017365511842,1494.192163073901,1561.5582652535034,1480.6512633322395,32.0,0.5768468830730833,0.4231531169269167
2018-580,Australian Open,2018-01-15,R128,Hard,Adrian Mannarino,Matteo Berrettini,adrian mannarino,matteo berrettini,1573.7826385134547,1500.0,1586.4349960675736,1487.347642445881,32.0,0.6046138264337853,0.39538617356621475
2018-580,Australian Open,2018-01-15,R128,Hard,Fernando Verdasco,Roberto Bautista Agut,fernando verdasco,roberto bautista agut,1675.011754807128,1781.1498573217293,1695.753013306858,1760.4085988219992,32.0,0.3518356718834339,0.6481643281165661
2018-580,Australian Open,2018-01-15,R128,Hard,Maximilian Marterer,Cedrik Marcel Stebe,maximilian marterer,cedrik marcel stebe,1484.7967228434247,1482.5471038617459,1500.6931255085383,1466.6507011966323,32.0,0.5032374167151981,0.49676258328480194
2018-580,Australian Open,2018-01-15,R128,Hard,Tennys Sandgren,Jeremy Chardy,tennys sandgren,jeremy chardy,1479.7741020532826,1672.457143877545,1503.8372973876592,1648.3939485431683,32.0,0.24802514580073326,0.7519748541992668
2018-580,Australian Open,2018-01-15,R128,Hard,Stan Wawrinka,Ricardas Berankis,stan wawrinka,ricardas berankis,2010.4522214986896,1440.4487807268433,2011.6113151591273,1439.2896870664056,32.0,0.9637783231113207,0.03622167688867928
2018-580,Australian Open,2018-01-15,R128,Hard,Novak Djokovic,Donald Young,novak djokovic,donald young,2126.8578426768718,1526.9849275737317,2127.8394482738895,1526.0033219767138,32.0,0.9693248250931915,0.03067517490680849
2018-580,Australian Open,2018-01-15,R128,Hard,Gael Monfils,Jaume Munar,gael monfils,jaume munar,1789.182242033519,1500.0,1794.274610959994,1494.907631073525,32.0,0.8408634710476578,0.1591365289523422
2018-580,Australian Open,2018-01-15,R128,Hard,Tim Smyczek,Alexei Popyrin,tim smyczek,alexei popyrin,1477.4317067360703,1500.0,1494.4695557655755,1482.9621509704948,32.0,0.46756721782796395,0.532432782172036
2018-580,Australian Open,2018-01-15,R128,Hard,Albert Ramos,Jared Donaldson,albert ramos,jared donaldson,1587.8571389851052,1511.7559938743923,1600.4075432644208,1499.2055895950766,32.0,0.6077998662713842,0.39220013372861584
2018-580,Australian Open,2018-01-15,R128,Hard,Hyeon Chung,Mischa Zverev,hyeon chung,mischa zverev,1530.014950037496,1566.0016858166973,1547.666299220654,1548.3503366335392,32.0,0.448395338026306,0.5516046619736941
2018-580,Australian Open,2018-01-15,R128,Hard,Daniil Medvedev,Thanasi Kokkinakis,daniil medvedev,thanasi kokkinakis,1467.200726679933,1514.2480876719133,1485.3541912829273,1496.094623068919,32.0,0.4327042311564302,0.5672957688435698
2018-580,Australian Open,2018-01-15,R128,Hard,Peter Gojowczyk,Mikhail Kukushkin,peter gojowczyk,mikhail kukushkin,1475.1160420944889,1512.8176590388682,1492.845482822507,1495.0882183108502,32.0,0.44595497724943284,0.5540450227505671
2018-580,Australian Open,2018-01-15,R128,Hard,Alexander Zverev,Thomas Fabbiano,alexander zverev,thomas fabbiano,1578.9697141850759,1459.1701280058055,1589.6614645583124,1448.478377632569,32.0,0.6658828008363579,0.33411719916364213
2018-580,Australian Open,2018-01-15,R128,Hard,David Goffin,Matthias Bachinger,david goffin,matthias bachinger,1700.8061253679844,1448.7138325025508,1706.8804652767815,1442.6394925937536,32.0,0.8101768778500904,0.1898231221499096
2018-580,Australian Open,2018-01-15,R128,Hard,Julien Benneteau,Taro Daniel,julien benneteau,taro daniel,1499.7402248272097,1480.5414429993323,1514.856987058,1465.424680768542,32.0,0.5276011802878033,0.47239881971219666
2018-580,Australian Open,2018-01-15,R128,Hard,Evgeny Donskoy,Florian Mayer,evgeny donskoy,florian mayer,1479.1031261336232,1536.699389127187,1497.7314988765493,1518.071016384261,32.0,0.41786335178355627,0.5821366482164437
2018-580,Australian Open,2018-01-15,R128,Hard,Fabio Fognini,Horacio Zeballos,fabio fognini,horacio zeballos,1616.5435236383062,1432.7355461858297,1624.7891498334034,1424.4899199907325,32.0,0.7423241814032109,0.2576758185967891
2018-580,Australian Open,2018-01-15,R128,Hard,Tomas Berdych,Alex De Minaur,tomas berdych,alex de minaur,1905.4948152644445,1478.807130595732,1908.0223506437467,1476.2795952164297,32.0,0.9210145193968056,0.07898548060319444
2018-580,Australian Open,2018-01-15,R128,Hard,Guillermo Garcia Lopez,Benoit Paire,guillermo garcia lopez,benoit paire,1551.095344959143,1618.2705035835602,1570.1508951464507,1599.2149533962524,32.0,0.404514056646633,0.595485943353367
2018-580,Australian Open,2018-01-15,R128,Hard,Karen Khachanov,Peter Polansky,karen khachanov,peter polansky,1586.1393152626692,1451.7253885579164,1596.2407147091892,1441.6239891113964,32.0,0.6843312672962497,0.3156687327037503
2018-580,Australian Open,2018-01-15,R128,Hard,Juan Martin del Potro,Frances Tiafoe,juan martin del potro,frances tiafoe,1881.1050104370631,1467.906659649893,1883.819321221893,1465.1923488650632,32.0,0.9151777879740687,0.08482221202593132
2018-580,Australian Open,2018-01-15,R128,Hard,Sam Querrey,Feliciano Lopez,sam querrey,feliciano lopez,1702.02124516225,1706.2084693812726,1718.214064628284,1690.0156499152386,32.0,0.4939743916864389,0.506025608313561
2018-580,Australian Open,2018-01-15,R128,Hard,Marton Fucsovics,Radu Albot,marton fucsovics,radu albot,1463.4843778919437,1482.4897608024196,1480.3587361802593,1465.615402514104,32.0,0.47267630349013656,0.5273236965098634
2018-580,Australian Open,2018-01-15,R128,Hard,Nicolas Kicker,Jordan Thompson,nicolas kicker,jordan thompson,1470.948517025617,1449.2731853630446,1485.9516241111285,1434.2700782775332,32.0,0.531152903577769,0.468847096422231
2018-580,Australian Open,2018-01-15,R128,Hard,Lukas Lacko,Milos Raonic,lukas lacko,milos raonic,1474.8699503817807,1859.993334985053,1503.7263085556117,1831.136976811222,32.0,0.0982388070677768,0.9017611929322232
2018-580,Australian Open,2018-01-15,R128,Hard,Richard Gasquet,Blaz Kavcic,richard gasquet,blaz kavcic,1776.4953965100271,1505.701542460621,1782.0575338374515,1500.1394051331968,32.0,0.8261832085179918,0.17381679148200824
2018-580,Australian Open,2018-01-15,R128,Hard,Lorenzo Sonego,Robin Haase,lorenzo sonego,robin haase,1500.0,1442.902941789563,1513.3940013717042,1429.5089404178589,32.0,0.5814374571342434,0.41856254286575656
2018-580,Australian Open,2018-01-15,R128,Hard,Jan Lennard Struff,Soon Woo Kwon,jan lennard struff,soon woo kwon,1397.0404903365168,1500.0,1417.6478636866939,1479.392626649823,32.0,0.35601958280696533,0.6439804171930347
2018-580,Australian Open,2018-01-15,R128,Hard,Roger Federer,Aljaz Bedene,roger federer,aljaz bedene,2100.7233299312984,1459.4272344036956,2101.5017510725825,1458.6488132624115,32.0,0.9756743393348748,0.024325660665125204
2018-580,Australian Open,2018-01-15,R64,Hard,Rafael Nadal,Leonardo Mayer,rafael nadal,leonardo mayer,2045.5495409693667,1631.1014910787349,2048.2460349771077,1628.4049970709939,32.0,0.9157345622580916,0.08426543774190842
2018-580,Australian Open,2018-01-15,R64,Hard,Damir Dzumhur,John Millman,damir dzumhur,john millman,1527.3032778282193,1548.4213816025265,1544.2746065349563,1531.4500528957894,32.0,0.4696459779144666,0.5303540220855334
2018-580,Australian Open,2018-01-15,R64,Hard,Diego Schwartzman,Casper Ruud,diego schwartzman,casper ruud,1573.3569126979155,1515.2474835366588,1586.7055511053823,1501.898845129192,32.0,0.5828550497666635,0.41714495023333653
2018-580,Australian Open,2018-01-15,R64,Hard,Alexandr Dolgopolov,Matthew Ebden,alexandr dolgopolov,matthew ebden,1620.5154512866407,1453.9568454315886,1629.3833182136532,1445.088978504576,32.0,0.7228791585308612,0.27712084146913885
2018-580,Australian Open,2018-01-15,R64,Hard,Pablo Carreno Busta,Gilles Simon,pablo carreno busta,gilles simon,1668.8027816905383,1703.766731630284,1686.407517545224,1686.1619957755984,32.0,0.44985200454106994,0.5501479954589301
2018-580,Australian Open,2018-01-15,R64,Hard,Gilles Muller,Malek Jaziri,gilles muller,malek jaziri,1615.6291804026514,1474.2122161533205,1625.454002608506,1464.3873939474659,32.0,0.6929743060670446,0.3070256939329554
2018-580,Australian Open,2018-01-15,R64,Hard,Ryan Harrison,Pablo Cuevas,ryan harrison,pablo cuevas,1506.9112414769393,1498.0064312326015,1522.5012495813817,1482.416423128159,32.0,0.5128122467361762,0.4871877532638238
2018-580,Australian Open,2018-01-15,R64,Hard,Marin Cilic,Joao Sousa,marin cilic,joao sousa,1868.8965372481687,1554.6481977834242,1873.4009853961352,1550.1437496354577,32.0,0.859235995376045,0.140764004623955
2018-580,Australian Open,2018-01-15,R64,Hard,Grigor Dimitrov,Mackenzie Mcdonald,grigor dimitrov,mackenzie mcdonald,1747.7371656027688,1497.9026690470823,1753.875725109498,1491.764109540353,32.0,0.8081700154147071,0.19182998458529288
2018-580,Australian Open,2018-01-15,R64,Hard,Andrey Rublev,Marcos Baghdatis,andrey rublev,marcos baghdatis,1596.7594219680075,1597.9858101138686,1612.8158989947033,1581.9293330871728,32.0,0.498235092915757,0.5017649070842429
2018-580,Australian Open,2018-01-15,R64,Hard,Nick Kyrgios,Viktor Troicki,nick kyrgios,viktor troicki,1661.7009677149356,1644.9037457018378,1676.9280291737714,1629.676684243002,32.0,0.5241543294113846,0.4758456705886154
2018-580,Australian Open,2018-01-15,R64,Hard,Jo-Wilfried Tsonga,Denis Shapovalov,jo-wilfried tsonga,denis shapovalov,1836.8938383406614,1550.506697510547,1842.0554824346548,1545.3450534165536,32.0,0.8386986220627103,0.1613013779372897
2018-580,Australian Open,2018-01-15,R64,Hard,Kyle Edmund,Denis Istomin,kyle edmund,denis istomin,1577.480328431684,1583.633656366076,1593.7636700306307,1567.3503147671292,32.0,0.49114557503292,0.50885442496708
2018-580,Australian Open,2018-01-15,R64,Hard,Nikoloz Basilashvili,Ruben Bemelmans,nikoloz basilashvili,ruben bemelmans,1517.6224920620884,1509.5820245119853,1533.252280936282,1493.9522356377918,32.0,0.5115690976814498,0.48843090231855024
2018-580,Australian Open,2018-01-15,R64,Hard,Andreas Seppi,Yoshihito Nishioka,andreas seppi,yoshihito nishioka,1682.529280171561,1480.4486303329725,1690.1476374831682,1472.8302730213652,32.0,0.7619263340122736,0.2380736659877264
2018-580,Australian Open,2018-01-15,R64,Hard,Ivo Karlovic,Yuichi Sugita,ivo karlovic,yuichi sugita,1561.806679509076,1490.193298385901,1574.5546856086648,1477.4452922863122,32.0,0.601624809387847,0.398375190612153
