tourney_id,tourney_name,surface,tourney_date,draw_size,tourney_level,match_num,best_of,round,minutes,score,winner_id,winner_name,winner_name_norm,winner_hand,winner_ioc,winner_age,winner_rank,winner_seed,winner_ht,loser_id,loser_name,loser_name_norm,loser_hand,loser_ioc,loser_age,loser_rank,loser_seed,loser_ht,__source_year,match_key,winner_player_id,loser_player_id
2016-520,Roland Garros,Clay,2016-05-23,128,G,187,5,R64,127.0,7-6(7) 6-3 6-4,99794533,Stan Wawrinka,stan wawrinka,R,SUI,31.1,4.0,3.0,183.0,46911551,Taro Daniel,taro daniel,R,JPN,23.3,93.0,,191.0,2016,2016-520_R64_Stan Wawrinka_vs_Taro Daniel,24368625,29471513
2016-520,Roland Garros,Clay,2016-05-23,128,G,188,5,R64,108.0,6-3 6-3 6-3,33883585,Kei Nishikori,kei nishikori,R,JPN,26.3,6.0,5.0,178.0,46873069,Andrey Kuznetsov,andrey kuznetsov,R,RUS,25.2,40.0,,183.0,2016,2016-520_R64_Kei Nishikori_vs_Andrey Kuznetsov,31712579,48353604
2016-520,Roland Garros,Clay,2016-05-23,128,G,189,5,R64,100.0,6-2 6-1 6-3,13157411,Fernando Verdasco,fernando verdasco,L,ESP,32.5,52.0,,188.0,8546265,Ivan Dodig,ivan dodig,R,CRO,31.3,77.0,,183.0,2016,2016-520_R64_Fernando Verdasco_vs_Ivan Dodig,16587381,74784875
2016-520,Roland Garros,Clay,2016-05-23,128,G,190,5,R64,70.0,6-3 6-2 6-1,20302910,Nick Kyrgios,nick kyrgios,R,AUS,21.0,19.0,17.0,193.0,70705668,Igor Sijsling,igor sijsling,R,NED,28.7,123.0,,191.0,2016,2016-520_R64_Nick Kyrgios_vs_Igor Sijsling,76269198,52077976
2016-520,Roland Garros,Clay,2016-05-23,128,G,191,5,R64,130.0,6-1 7-6(3) 6-3,49863833,Richard Gasquet,richard gasquet,R,FRA,29.9,12.0,9.0,183.0,41629176,Bjorn Fratangelo,bjorn fratangelo,R,USA,22.8,103.0,,183.0,2016,2016-520_R64_Richard Gasquet_vs_Bjorn Fratangelo,93807101,3265508
2016-520,Roland Garros,Clay,2016-05-23,128,G,192,5,R64,106.0,6-4 6-4 6-4,7244247,John Isner,john isner,R,USA,31.0,17.0,15.0,208.0,45565919,Kyle Edmund,kyle edmund,R,GBR,21.3,82.0,,188.0,2016,2016-520_R64_John Isner_vs_Kyle Edmund,29209023,2199745
2016-520,Roland Garros,Clay,2016-05-23,128,G,193,5,R64,142.0,6-3 6-2 3-6 6-2,55397826,Teymuraz Gabashvili,teymuraz gabashvili,R,RUS,31.0,79.0,,185.0,21471907,Benoit Paire,benoit paire,R,FRA,27.0,21.0,19.0,196.0,2016,2016-520_R64_Teymuraz Gabashvili_vs_Benoit Paire,83919149,3656666
2016-520,Roland Garros,Clay,2016-05-23,128,G,194,5,R64,271.0,6-7(2) 6-3 7-6(3) 6-7(4) 12-10,39371802,Ivo Karlovic,ivo karlovic,R,CRO,37.2,28.0,27.0,208.0,3719907,Jordan Thompson,jordan thompson,R,AUS,22.0,94.0,,183.0,2016,2016-520_R64_Ivo Karlovic_vs_Jordan Thompson,27478666,85221269
2016-520,Roland Garros,Clay,2016-05-23,128,G,195,5,R64,214.0,6-2 2-6 4-6 6-2 6-3,16561313,Andy Murray,andy murray,R,GBR,29.0,2.0,2.0,191.0,7481189,Mathias Bourgue,mathias bourgue,R,FRA,22.3,164.0,,188.0,2016,2016-520_R64_Andy Murray_vs_Mathias Bourgue,52577225,33821870
2016-520,Roland Garros,Clay,2016-05-23,128,G,196,5,R32,122.0,6-2 6-3 6-3,15497587,Novak Djokovic,novak djokovic,R,SRB,29.0,1.0,1.0,188.0,52216558,Aljaz Bedene,aljaz bedene,R,SLO,26.8,66.0,,181.0,2016,2016-520_R32_Novak Djokovic_vs_Aljaz Bedene,42342055,65237694
2016-520,Roland Garros,Clay,2016-05-23,128,G,197,5,R32,119.0,6-2 6-3 6-3,3188374,Roberto Bautista Agut,roberto bautista agut,R,ESP,28.1,16.0,14.0,183.0,11946897,Borna Coric,borna coric,R,CRO,19.5,47.0,,188.0,2016,2016-520_R32_Roberto Bautista Agut_vs_Borna Coric,2319749,33620474
2016-520,Roland Garros,Clay,2016-05-23,128,G,198,5,R32,143.0,6-4 7-6(6) 6-1,83716658,David Ferrer,david ferrer,R,ESP,34.1,11.0,11.0,175.0,24250981,Feliciano Lopez,feliciano lopez,L,ESP,34.6,23.0,21.0,188.0,2016,2016-520_R32_David Ferrer_vs_Feliciano Lopez,12833669,5067751
2016-520,Roland Garros,Clay,2016-05-23,128,G,199,5,R32,165.0,4-6 6-3 6-2 7-5,85547097,Tomas Berdych,tomas berdych,R,CZE,30.6,8.0,7.0,196.0,34905477,Pablo Cuevas,pablo cuevas,R,URU,30.3,27.0,25.0,180.0,2016,2016-520_R32_Tomas Berdych_vs_Pablo Cuevas,90048770,17193178
2016-520,Roland Garros,Clay,2016-05-23,128,G,200,5,R32,,W/O,93319706,Marcel Granollers,marcel granollers,R,ESP,30.1,56.0,,191.0,55937811,Rafael Nadal,rafael nadal,L,ESP,29.9,5.0,4.0,185.0,2016,2016-520_R32_Marcel Granollers_vs_Rafael Nadal,85835955,59470770
2016-520,Roland Garros,Clay,2016-05-23,128,G,201,5,R32,169.0,6-7(4) 6-3 6-3 6-3,62146402,Dominic Thiem,dominic thiem,R,AUT,22.7,15.0,13.0,185.0,35295018,Alexander Zverev,alexander zverev,R,GER,19.0,41.0,,198.0,2016,2016-520_R32_Dominic Thiem_vs_Alexander Zverev,40035892,46734571
2016-520,Roland Garros,Clay,2016-05-23,128,G,202,5,R32,174.0,6-2 4-6 6-3 4-6 6-2,78050540,David Goffin,david goffin,R,BEL,25.4,13.0,12.0,180.0,13232081,Nicolas Almagro,nicolas almagro,R,ESP,30.7,49.0,,183.0,2016,2016-520_R32_David Goffin_vs_Nicolas Almagro,98990907,3222682
2016-520,Roland Garros,Clay,2016-05-23,128,G,203,5,R32,40.0,2-5 RET,46959216,Ernests Gulbis,ernests gulbis,R,LAT,27.7,80.0,,190.0,19571239,Jo-Wilfried Tsonga,jo-wilfried tsonga,R,FRA,31.0,7.0,6.0,188.0,2016,2016-520_R32_Ernests Gulbis_vs_Jo-Wilfried Tsonga,89815685,59742436
2016-520,Roland Garros,Clay,2016-05-23,128,G,204,5,R32,161.0,7-6(4) 6-2 6-3,67055750,Milos Raonic,milos raonic,R,CAN,25.4,9.0,8.0,196.0,5444166,Alberto Martin,alberto martin,R,SVK,26.6,133.0,,183.0,2016,2016-520_R32_Milos Raonic_vs_Andrej Martin,91829394,83316041
2016-520,Roland Garros,Clay,2016-05-23,128,G,205,5,R32,251.0,6-7(2) 6-4 6-4 4-6 6-4,93910234,Albert Ramos,albert ramos,L,ESP,28.3,55.0,,188.0,30461280,Jack Sock,jack sock,R,USA,23.6,25.0,23.0,191.0,2016,2016-520_R32_Albert Ramos_vs_Jack Sock,42248572,76699505
2016-520,Roland Garros,Clay,2016-05-23,128,G,206,5,R32,131.0,6-4 6-2 6-2,19809186,Viktor Troicki,viktor troicki,R,SRB,30.2,24.0,22.0,193.0,72416099,Gilles Simon,gilles simon,R,FRA,31.4,18.0,16.0,183.0,2016,2016-520_R32_Viktor Troicki_vs_Gilles Simon,72667020,9703797
2016-520,Roland Garros,Clay,2016-05-23,128,G,207,5,R32,119.0,6-4 6-3 7-5,99794533,Stan Wawrinka,stan wawrinka,R,SUI,31.1,4.0,3.0,183.0,97126803,Jeremy Chardy,jeremy chardy,R,FRA,29.2,32.0,30.0,188.0,2016,2016-520_R32_Stan Wawrinka_vs_Jeremy Chardy,24368625,77802027
2016-520,Roland Garros,Clay,2016-05-23,128,G,208,5,R32,201.0,6-3 6-4 3-6 2-6 6-4,33883585,Kei Nishikori,kei nishikori,R,JPN,26.3,6.0,5.0,178.0,13157411,Fernando Verdasco,fernando verdasco,L,ESP,32.5,52.0,,188.0,2016,2016-520_R32_Kei Nishikori_vs_Fernando Verdasco,31712579,16587381
2016-520,Roland Garros,Clay,2016-05-23,128,G,209,5,R32,130.0,6-2 7-6(7) 6-2,49863833,Richard Gasquet,richard gasquet,R,FRA,29.9,12.0,9.0,183.0,20302910,Nick Kyrgios,nick kyrgios,R,AUS,21.0,19.0,17.0,193.0,2016,2016-520_R32_Richard Gasquet_vs_Nick Kyrgios,93807101,76269198
2016-520,Roland Garros,Clay,2016-05-23,128,G,210,5,R32,187.0,7-6(7) 4-6 2-6 6-4 6-2,7244247,John Isner,john isner,R,USA,31.0,17.0,15.0,208.0,55397826,Teymuraz Gabashvili,teymuraz gabashvili,R,RUS,31.0,79.0,,185.0,2016,2016-520_R32_John Isner_vs_Teymuraz Gabashvili,29209023,83919149
2016-520,Roland Garros,Clay,2016-05-23,128,G,211,5,R32,116.0,6-1 6-4 7-6(3),16561313,Andy Murray,andy murray,R,GBR,29.0,2.0,2.0,191.0,39371802,Ivo Karlovic,ivo karlovic,R,CRO,37.2,28.0,27.0,208.0,2016,2016-520_R32_Andy Murray_vs_Ivo Karlovic,52577225,27478666
2016-520,Roland Garros,Clay,2016-05-23,128,G,212,5,R16,192.0,3-6 6-4 6-1 7-5,15497587,Novak Djokovic,novak djokovic,R,SRB,29.0,1.0,1.0,188.0,3188374,Roberto Bautista Agut,roberto bautista agut,R,ESP,28.1,16.0,14.0,183.0,2016,2016-520_R16_Novak Djokovic_vs_Roberto Bautista Agut,42342055,2319749
2016-520,Roland Garros,Clay,2016-05-23,128,G,213,5,R16,132.0,6-3 7-5 6-3,85547097,Tomas Berdych,tomas berdych,R,CZE,30.6,8.0,7.0,196.0,83716658,David Ferrer,david ferrer,R,ESP,34.1,11.0,11.0,175.0,2016,2016-520_R16_Tomas Berdych_vs_David Ferrer,90048770,12833669
2016-520,Roland Garros,Clay,2016-05-23,128,G,214,5,R16,171.0,6-2 6-7(2) 6-1 6-4,62146402,Dominic Thiem,dominic thiem,R,AUT,22.7,15.0,13.0,185.0,93319706,Marcel Granollers,marcel granollers,R,ESP,30.1,56.0,,191.0,2016,2016-520_R16_Dominic Thiem_vs_Marcel Granollers,40035892,85835955
2016-520,Roland Garros,Clay,2016-05-23,128,G,215,5,R16,155.0,4-6 6-2 6-2 6-3,78050540,David Goffin,david goffin,R,BEL,25.4,13.0,12.0,180.0,46959216,Ernests Gulbis,ernests gulbis,R,LAT,27.7,80.0,,190.0,2016,2016-520_R16_David Goffin_vs_Ernests Gulbis,98990907,89815685
2016-520,Roland Garros,Clay,2016-05-23,128,G,216,5,R16,139.0,6-2 6-4 6-4,93910234,Albert Ramos,albert ramos,L,ESP,28.3,55.0,,188.0,67055750,Milos Raonic,milos raonic,R,CAN,25.4,9.0,8.0,196.0,2016,2016-520_R16_Albert Ramos_vs_Milos Raonic,42248572,91829394
2016-520,Roland Garros,Clay,2016-05-23,128,G,217,5,R16,176.0,7-6(5) 6-7(7) 6-3 6-2,99794533,Stan Wawrinka,stan wawrinka,R,SUI,31.1,4.0,3.0,183.0,19809186,Viktor Troicki,viktor troicki,R,SRB,30.2,24.0,22.0,193.0,2016,2016-520_R16_Stan Wawrinka_vs_Viktor Troicki,24368625,72667020
2016-520,Roland Garros,Clay,2016-05-23,128,G,218,5,R16,154.0,6-4 6-2 4-6 6-2,49863833,Richard Gasquet,richard gasquet,R,FRA,29.9,12.0,9.0,183.0,33883585,Kei Nishikori,kei nishikori,R,JPN,26.3,6.0,5.0,178.0,2016,2016-520_R16_Richard Gasquet_vs_Kei Nishikori,93807101,31712579
2016-520,Roland Garros,Clay,2016-05-23,128,G,219,5,R16,160.0,7-6(9) 6-4 6-3,16561313,Andy Murray,andy murray,R,GBR,29.0,2.0,2.0,191.0,7244247,John Isner,john isner,R,USA,31.0,17.0,15.0,208.0,2016,2016-520_R16_Andy Murray_vs_John Isner,52577225,29209023
2016-520,Roland Garros,Clay,2016-05-23,128,G,220,5,QF,126.0,6-3 7-5 6-3,15497587,Novak Djokovic,novak djokovic,R,SRB,29.0,1.0,1.0,188.0,85547097,Tomas Berdych,tomas berdych,R,CZE,30.6,8.0,7.0,196.0,2016,2016-520_QF_Novak Djokovic_vs_Tomas Berdych,42342055,90048770
2016-520,Roland Garros,Clay,2016-05-23,128,G,221,5,QF,171.0,4-6 7-6(7) 6-4 6-1,62146402,Dominic Thiem,dominic thiem,R,AUT,22.7,15.0,13.0,185.0,78050540,David Goffin,david goffin,R,BEL,25.4,13.0,12.0,180.0,2016,2016-520_QF_Dominic Thiem_vs_David Goffin,40035892,98990907
2016-520,Roland Garros,Clay,2016-05-23,128,G,222,5,QF,115.0,6-2 6-1 7-6(7),99794533,Stan Wawrinka,stan wawrinka,R,SUI,31.1,4.0,3.0,183.0,93910234,Albert Ramos,albert ramos,L,ESP,28.3,55.0,,188.0,2016,2016-520_QF_Stan Wawrinka_vs_Albert Ramos,24368625,42248572
2016-520,Roland Garros,Clay,2016-05-23,128,G,223,5,QF,203.0,5-7 7-6(3) 6-0 6-2,16561313,Andy Murray,andy murray,R,GBR,29.0,2.0,2.0,191.0,49863833,Richard Gasquet,richard gasquet,R,FRA,29.9,12.0,9.0,183.0,2016,2016-520_QF_Andy Murray_vs_Richard Gasquet,52577225,93807101
2016-520,Roland Garros,Clay,2016-05-23,128,G,224,5,SF,108.0,6-2 6-1 6-4,15497587,Novak Djokovic,novak djokovic,R,SRB,29.0,1.0,1.0,188.0,62146402,Dominic Thiem,dominic thiem,R,AUT,22.7,15.0,13.0,185.0,2016,2016-520_SF_Novak Djokovic_vs_Dominic Thiem,42342055,40035892
2016-520,Roland Garros,Clay,2016-05-23,128,G,225,5,SF,155.0,6-4 6-2 4-6 6-2,16561313,Andy Murray,andy murray,R,GBR,29.0,2.0,2.0,191.0,99794533,Stan Wawrinka,stan wawrinka,R,SUI,31.1,4.0,3.0,183.0,2016,2016-520_SF_Andy Murray_vs_Stan Wawrinka,52577225,24368625
2016-520,Roland Garros,Clay,2016-05-23,128,G,226,5,F,183.0,3-6 6-1 6-2 6-4,15497587,Novak Djokovic,novak djokovic,R,SRB,29.0,1.0,1.0,188.0,16561313,Andy Murray,andy murray,R,GBR,29.0,2.0,2.0,191.0,2016,2016-520_F_Novak Djokovic_vs_Andy Murray,42342055,52577225
2016-540,Wimbledon,Grass,2016-06-27,128,G,100,5,R128,122.0,6-0 7-6(3) 6-4,15497587,Novak Djokovic,novak djokovic,R,SRB,29.1,1.0,1.0,188.0,58132152,James Ward,james ward,R,GBR,29.3,177.0,,190.0,2016,2016-540_R128_Novak Djokovic_vs_James Ward,42342055,59893309
2016-540,Wimbledon,Grass,2016-06-27,128,G,101,5,R128,122.0,6-2 7-5 6-4,64265209,Adrian Mannarino,adrian mannarino,L,FRA,27.9,55.0,,180.0,45565919,Kyle Edmund,kyle edmund,R,GBR,21.4,68.0,,188.0,2016,2016-540_R128_Adrian Mannarino_vs_Kyle Edmund,17906708,2199745
2016-540,Wimbledon,Grass,2016-06-27,128,G,102,5,R128,159.0,3-6 6-4 6-3 1-6 8-6,28937234,Thomaz Bellucci,thomaz bellucci,L,BRA,28.4,62.0,,188.0,93284365,Ruben Bemelmans,ruben bemelmans,L,BEL,28.4,193.0,,183.0,2016,2016-540_R128_Thomaz Bellucci_vs_Ruben Bemelmans,18495599,71615108
2016-540,Wimbledon,Grass,2016-06-27,128,G,103,5,R128,201.0,6-7(6) 6-7(5) 6-4 6-2 12-10,87495064,Sam Querrey,sam querrey,R,USA,28.7,41.0,28.0,198.0,16122522,Lukas Rosol,lukas rosol,R,CZE,30.9,73.0,,193.0,2016,2016-540_R128_Sam Querrey_vs_Lukas Rosol,40370271,28593290
2016-540,Wimbledon,Grass,2016-06-27,128,G,104,5,R128,115.0,7-5 6-3 3-6 6-3,92118074,Pierre Hugues Herbert,pierre hugues herbert,R,FRA,25.2,81.0,,188.0,67560105,Philipp Kohlschreiber,philipp kohlschreiber,R,GER,32.6,22.0,21.0,178.0,2016,2016-540_R128_Pierre Hugues Herbert_vs_Philipp Kohlschreiber,43994316,33174907
2016-540,Wimbledon,Grass,2016-06-27,128,G,105,5,R128,186.0,7-6(5) 7-5 2-6 1-6 6-3,90544797,Damir Dzumhur,damir dzumhur,R,BIH,24.1,87.0,,175.0,18654671,Denis Kudla,denis kudla,R,USA,23.8,66.0,,180.0,2016,2016-540_R128_Damir Dzumhur_vs_Denis Kudla,20848857,27186822
2016-540,Wimbledon,Grass,2016-06-27,128,G,106,5,R128,119.0,7-6(0) 6-4 6-4,57356666,Nicolas Mahut,nicolas mahut,R,FRA,34.4,51.0,,191.0,70017475,Brydan Klein,brydan klein,R,AUS,26.4,260.0,,183.0,2016,2016-540_R128_Nicolas Mahut_vs_Brydan Klein,69949852,97737008
2016-540,Wimbledon,Grass,2016-06-27,128,G,107,5,R128,74.0,6-2 6-1 6-1,83716658,David Ferrer,david ferrer,R,ESP,34.2,14.0,13.0,175.0,76552687,Dudi Sela,dudi sela,R,ISR,31.2,63.0,,175.0,2016,2016-540_R128_David Ferrer_vs_Dudi Sela,12833669,51446045
2016-540,Wimbledon,Grass,2016-06-27,128,G,108,5,R128,91.0,6-2 6-3 6-2,78050540,David Goffin,david goffin,R,BEL,25.5,11.0,11.0,180.0,33157757,Alexander Ward,alexander ward,R,GBR,26.1,245.0,,185.0,2016,2016-540_R128_David Goffin_vs_Alexander Ward,98990907,65826293
2016-540,Wimbledon,Grass,2016-06-27,128,G,109,5,R128,140.0,1-6 6-3 6-4 6-4,60436408,Edouard Roger-Vasselin,edouard roger-vasselin,R,FRA,32.5,186.0,,185.0,55397826,Teymuraz Gabashvili,teymuraz gabashvili,R,RUS,31.0,103.0,,185.0,2016,2016-540_R128_Edouard Roger-Vasselin_vs_Teymuraz Gabashvili,53951330,83919149
2016-540,Wimbledon,Grass,2016-06-27,128,G,110,5,R128,185.0,6-3 7-6(6) 5-7 3-6 6-3,13232081,Nicolas Almagro,nicolas almagro,R,ESP,30.8,47.0,,183.0,22494513,Rogerio Dutra Silva,rogerio dutra silva,R,BRA,32.3,89.0,,178.0,2016,2016-540_R128_Nicolas Almagro_vs_Rogerio Dutra Silva,3222682,44808690
2016-540,Wimbledon,Grass,2016-06-27,128,G,111,5,R128,215.0,4-6 6-7(13) 6-4 7-6(2) 6-3,38822896,Denis Istomin,denis istomin,R,UZB,29.8,116.0,,185.0,76775589,Kevin Anderson,kevin anderson,R,RSA,30.1,25.0,20.0,203.0,2016,2016-540_R128_Denis Istomin_vs_Kevin Anderson,12150093,98995085
2016-540,Wimbledon,Grass,2016-06-27,128,G,112,5,R128,92.0,6-4 6-4 6-4,30461280,Jack Sock,jack sock,R,USA,23.7,26.0,27.0,191.0,46959216,Ernests Gulbis,ernests gulbis,R,LAT,27.8,61.0,,190.0,2016,2016-540_R128_Jack Sock_vs_Ernests Gulbis,76699505,89815685
2016-540,Wimbledon,Grass,2016-06-27,128,G,113,5,R128,150.0,2-6 6-2 6-3 2-6 7-5,47155412,Robin Haase,robin haase,R,NED,29.2,98.0,,191.0,70283813,Diego Schwartzman,diego schwartzman,R,ARG,23.8,71.0,,170.0,2016,2016-540_R128_Robin Haase_vs_Diego Schwartzman,86117379,12576254
2016-540,Wimbledon,Grass,2016-06-27,128,G,114,5,R128,94.0,6-2 6-4 6-0,69279438,Andreas Seppi,andreas seppi,R,ITA,32.3,45.0,,190.0,44308593,Guillermo Garcia Lopez,guillermo garcia lopez,R,ESP,33.0,58.0,,188.0,2016,2016-540_R128_Andreas Seppi_vs_Guillermo Garcia Lopez,37696299,47903199
2016-540,Wimbledon,Grass,2016-06-27,128,G,115,5,R128,113.0,7-6(4) 6-2 6-4,67055750,Milos Raonic,milos raonic,R,CAN,25.5,7.0,6.0,196.0,95706494,Pablo Carreno Busta,pablo carreno busta,R,ESP,24.9,46.0,,188.0,2016,2016-540_R128_Milos Raonic_vs_Pablo Carreno Busta,91829394,23023747
2016-540,Wimbledon,Grass,2016-06-27,128,G,116,5,R128,125.0,7-6(5) 7-6(3) 6-3,49178154,Roger Federer,roger federer,R,SUI,34.8,3.0,3.0,185.0,68556410,Guido Pella,guido pella,L,ARG,26.1,52.0,,183.0,2016,2016-540_R128_Roger Federer_vs_Guido Pella,12893523,27864298
2016-540,Wimbledon,Grass,2016-06-27,128,G,117,5,R128,120.0,6-3 6-3 6-4,21659302,Marcus Willis,marcus willis,L,GBR,25.7,772.0,,191.0,68566549,Ricardas Berankis,ricardas berankis,R,LTU,26.0,54.0,,175.0,2016,2016-540_R128_Marcus Willis_vs_Ricardas Berankis,37483473,43815940
2016-540,Wimbledon,Grass,2016-06-27,128,G,118,5,R128,196.0,6-3 6-7(6) 7-6(7) 7-5,51399502,Daniel Evans,daniel evans,R,GBR,26.0,91.0,,175.0,84740361,Jan Lennard Struff,jan lennard struff,R,GER,26.1,86.0,,193.0,2016,2016-540_R128_Daniel Evans_vs_Jan Lennard Struff,55830548,55017716
2016-540,Wimbledon,Grass,2016-06-27,128,G,119,5,R128,119.0,6-2 6-4 3-6 7-6(3),28037848,Alexandr Dolgopolov,alexandr dolgopolov,R,UKR,27.6,33.0,30.0,180.0,20738801,Evgeny Donskoy,evgeny donskoy,R,RUS,26.1,78.0,,185.0,2016,2016-540_R128_Alexandr Dolgopolov_vs_Evgeny Donskoy,54811555,6384390
2016-540,Wimbledon,Grass,2016-06-27,128,G,120,5,R128,156.0,6-7(4) 6-0 4-6 6-1 6-2,97126803,Jeremy Chardy,jeremy chardy,R,FRA,29.3,34.0,,188.0,14523194,Gael Monfils,gael monfils,R,FRA,29.8,16.0,17.0,193.0,2016,2016-540_R128_Jeremy Chardy_vs_Gael Monfils,77802027,44954827
2016-540,Wimbledon,Grass,2016-06-27,128,G,121,5,R128,127.0,7-5 7-6(2) 6-4,72413079,Steve Johnson,steve johnson,R,USA,26.5,29.0,,188.0,18891137,Malek Jaziri,malek jaziri,R,TUN,32.4,60.0,,185.0,2016,2016-540_R128_Steve Johnson_vs_Malek Jaziri,97145470,56066690
2016-540,Wimbledon,Grass,2016-06-27,128,G,122,5,R128,89.0,6-3 6-4 6-2,21314328,Grigor Dimitrov,grigor dimitrov,R,BUL,25.1,37.0,,191.0,41629176,Bjorn Fratangelo,bjorn fratangelo,R,USA,22.9,112.0,,183.0,2016,2016-540_R128_Grigor Dimitrov_vs_Bjorn Fratangelo,9095611,3265508
2016-540,Wimbledon,Grass,2016-06-27,128,G,123,5,R128,209.0,4-6 6-4 7-5 6-3,72416099,Gilles Simon,gilles simon,R,FRA,31.4,20.0,16.0,183.0,46369071,Janko Tipsarevic,janko tipsarevic,R,SRB,32.0,411.0,,180.0,2016,2016-540_R128_Gilles Simon_vs_Janko Tipsarevic,9703797,76008160
2016-540,Wimbledon,Grass,2016-06-27,128,G,124,5,R128,109.0,6-3 7-5 6-3,89114126,Marin Cilic,marin cilic,R,CRO,27.7,13.0,9.0,198.0,11118569,Brian Baker,brian baker,R,USA,31.1,589.0,,190.0,2016,2016-540_R128_Marin Cilic_vs_Brian Baker,31316536,51061085
2016-540,Wimbledon,Grass,2016-06-27,128,G,125,5,R128,87.0,6-3 6-4 6-4,85236908,Sergiy Stakhovsky,sergiy stakhovsky,R,UKR,30.4,94.0,,193.0,28464214,Yoshihito Nishioka,yoshihito nishioka,L,JPN,20.7,122.0,,170.0,2016,2016-540_R128_Sergiy Stakhovsky_vs_Yoshihito Nishioka,95213187,83339930
2016-540,Wimbledon,Grass,2016-06-27,128,G,126,5,R128,174.0,6-4 6-7(5) 7-5 6-3,56492190,Lukas Lacko,lukas lacko,R,SVK,28.6,123.0,,185.0,71133550,Paolo Lorenzi,paolo lorenzi,R,ITA,34.5,49.0,,183.0,2016,2016-540_R128_Lukas Lacko_vs_Paolo Lorenzi,49958108,10280902
2016-540,Wimbledon,Grass,2016-06-27,128,G,127,5,R128,132.0,7-6(8) 7-6(7) 6-4,39371802,Ivo Karlovic,ivo karlovic,R,CRO,37.3,32.0,23.0,208.0,11946897,Borna Coric,borna coric,R,CRO,19.6,50.0,,188.0,2016,2016-540_R128_Ivo Karlovic_vs_Borna Coric,27478666,33620474
2016-540,Wimbledon,Grass,2016-06-27,128,G,128,5,R128,158.0,6-3 3-6 5-7 6-3 6-4,46873069,Andrey Kuznetsov,andrey kuznetsov,R,RUS,25.3,42.0,,183.0,34905477,Pablo Cuevas,pablo cuevas,R,URU,30.4,24.0,29.0,180.0,2016,2016-540_R128_Andrey Kuznetsov_vs_Pablo Cuevas,48353604,17193178
2016-540,Wimbledon,Grass,2016-06-27,128,G,129,5,R128,255.0,4-6 6-7(3) 7-6(5) 6-3 15-13,77745282,Gilles Muller,gilles muller,L,LUX,33.1,39.0,,193.0,68740034,Santiago Giraldo,santiago giraldo,R,COL,28.5,129.0,,188.0,2016,2016-540_R128_Gilles Muller_vs_Santiago Giraldo,43848423,78748321
2016-540,Wimbledon,Grass,2016-06-27,128,G,130,5,R128,134.0,6-4 6-2 7-6(8),43815306,Julien Benneteau,julien benneteau,R,FRA,34.5,547.0,,185.0,70164714,Illya Marchenko,illya marchenko,R,UKR,28.8,84.0,,185.0,2016,2016-540_R128_Julien Benneteau_vs_Illya Marchenko,29290503,8920725
2016-540,Wimbledon,Grass,2016-06-27,128,G,131,5,R128,129.0,6-4 6-3 7-5,33883585,Kei Nishikori,kei nishikori,R,JPN,26.4,6.0,5.0,178.0,48912904,Sam Groth,sam groth,R,AUS,28.6,124.0,,193.0,2016,2016-540_R128_Kei Nishikori_vs_Sam Groth,31712579,43616516
2016-540,Wimbledon,Grass,2016-06-27,128,G,132,5,R128,96.0,7-5 6-4 6-4,62146402,Dominic Thiem,dominic thiem,R,AUT,22.8,8.0,8.0,185.0,41390785,Florian Mayer,florian mayer,R,GER,32.7,80.0,,190.0,2016,2016-540_R128_Dominic Thiem_vs_Florian Mayer,40035892,83686312
2016-540,Wimbledon,Grass,2016-06-27,128,G,133,5,R128,123.0,6-2 6-4 7-6(7),60268809,Jiri Vesely,jiri vesely,L,CZE,22.9,64.0,,198.0,70705668,Igor Sijsling,igor sijsling,R,NED,28.8,118.0,,191.0,2016,2016-540_R128_Jiri Vesely_vs_Igor Sijsling,71626122,52077976
2016-540,Wimbledon,Grass,2016-06-27,128,G,134,5,R128,146.0,4-6 6-4 7-5 6-4,85954242,Dennis Novikov,dennis novikov,R,USA,22.6,145.0,,193.0,60165987,Luke Saville,luke saville,R,AUS,22.4,221.0,,188.0,2016,2016-540_R128_Dennis Novikov_vs_Luke Saville,40319854,71267884
2016-540,Wimbledon,Grass,2016-06-27,128,G,135,5,R128,193.0,3-6 7-6(2) 4-6 6-3 7-5,1095765,Joao Sousa,joao sousa,R,POR,27.2,31.0,31.0,185.0,89707889,Dmitry Tursunov,dmitry tursunov,R,RUS,33.5,453.0,,185.0,2016,2016-540_R128_Joao Sousa_vs_Dmitry Tursunov,36511109,21842284
2016-540,Wimbledon,Grass,2016-06-27,128,G,136,5,R128,96.0,6-3 6-4 6-2,35295018,Alexander Zverev,alexander zverev,R,GER,19.1,28.0,24.0,198.0,5002432,Paul Henri Mathieu,paul henri mathieu,R,FRA,34.4,59.0,,185.0,2016,2016-540_R128_Alexander Zverev_vs_Paul Henri Mathieu,46734571,50442127
2016-540,Wimbledon,Grass,2016-06-27,128,G,137,5,R128,141.0,6-4 6-4 3-6 6-1,55420680,Mikhail Youzhny,mikhail youzhny,R,RUS,34.0,70.0,,183.0,89066721,Horacio Zeballos,horacio zeballos,L,ARG,31.1,83.0,,188.0,2016,2016-540_R128_Mikhail Youzhny_vs_Horacio Zeballos,24039873,4910374
